url,titulo,bajada,cuerpo,fecha_raw
http://www.emol.com/noticias/Nacional/2025/02/06/1156664/toha-detenido-ojeda-colombia.html,"Tohá asegura que detenido en Colombia participó en la inhumación de Ojeda: ""No vamos a dejar a ninguno suelto""","La ministra del Interior sostuvo que Luis Carrillo era parte de los ""Piratas de Aragua"" y que está en marcha la solicitud de su extradición.","""Se trata de una persona que es parte de la asociación del grupo ligado al Tren de Aragua que participó de este delito. Y, en su caso específico, la participación directa estaría en la fase de inhumación del cuerpo del ex teniente"".Así detalló la ministra del Interior, Carolina Tohá, quién es Luis Carrillo, el venezolano detenido en Colombia y que es acusado de haber participado en el secuestro y homicidio de Ronald Ojeda.La jefa de Gabinete agregó que ""el Gobierno, a través de la División Jurídica del Ministerio, es querellante en este caso. Es una persona que ha estado en el foco de la investigación hace tiempo, localizada en Colombia. Cuando fue el operativo grande de hace algunos días atrás se informó que había objetivos en otros países, que había coordinaciones. Ahora se emitió esta orden de detención"".Asimismo, celebró la labor policial y destacó que ""hemos dicho muchas veces, que varios de los participantes de este delito pensaron que huyendo del país iban a eludir a la justicia, y hemos mostrado que en distintos países, en Latinoamérica y Estados Unidos, los hemos ido encontrando y nos vamos a dejar a ninguno suelto"".Sobre los pasos a seguir, comentó que ""efectivamente la persona fue encontrada. Ya está visto con el juzgado para que se ordene la extradición. Tiene que revisarlo mañana la corte. Lo que tendría que suceder a continuación, ya que está detenida esta persona, es que el Estado colombiano procese esta orden de extradición para que esta persona venga al país y enfrente acá a la justicia. Es parte de este esfuerzo investigativo grande que se ha estado haciendo en el equipo del fiscal Barros y todo el apoyo policial que ha habido al respecto"".Y también tuvo palabras para las autoridades venezolanas, que han criticado a las chilenas por el tema de Ojeda.""No solo demostramos que estamos en la razón, sino que, curiosamente, a medida que la Fiscalía tiene resultados que nos acercan a la justicia, algunas autoridades venezolanas se enojan. Debería ser lo contrario. Cuando hay un crimen horrible como este, lo que hay que hacer es felicitar el trabajo investigativo"", sentenció.Recordar que la Fiscalía de Chile sostuvo esta tarde que ""Tribunal de Garantía dio curso a extradición desde Colombia de imputado en causa contra 'Piratas de Aragua' por asociación criminal y secuestro con homicidio de ex teniente Ronald Ojeda. Proceso continúa mañana en Corte de San Miguel"".",
http://www.emol.com/noticias/Nacional/2025/02/06/1156675/video-policia-colombiana-detuvo-gocho.html,"Video: El momento en que la policía colombiana detuvo al ""Gocho"", el venezolano vinculado al crimen de Ojeda","El sujeto fue aprehendido en la localidad de Chiscas, lugar al que habría escapado luego de participar del secuestro y homicidio del ex militar venezolano.","La policía colombiana dio a conocer esta tarde las imágenes de la captura de Luis Carrillo Ortiz, alias ""Gocho"", uno de los presuntos responsables del secuestro y homicidio del ex teniente venezolano Ronald Ojeda ocurrido en Chile.El imputado fue aprehendido en la localidad de Chiscas, en el departamento colombiano de Boyacá, lugar al que habría huido luego participar del crimen del ex militar del país caribeño.En los registros, se aprecia cómo Carrillo es interrogado y aprehendido por los cuerpos especializados, para luego ser trasladado en automóvil hasta un cuartel policial. ""Esta persona era quien ordenaba realizar todas las actividades criminales en el vecino país de Chile. Teniendo en cuenta esto, logramos mediante tres meses de investigación ubicar el paradero de esta persona en el municipio de Chiscas, en el Departamento de Boyacá. Teniendo en cuenta esto se desplazan nuestras unidades especiales, materializando la captura por la cual esta persona estaba siendo requerida"", detalló la policía colombiana.Agregó que ""los cabecillas del Tren de Aragua le habían ordenado a todos los participantes en un homicidio en Chile que salieran de ese país y se escondieran en diferentes países de América. Es así que logramos establecer mediante las diferentes actividades investigativas que este sujeto se encontraba en nuestro país"".",
http://www.emol.com/noticias/Nacional/2025/02/06/1156676/avances-causa-piratas-aragua-colombia.html,"Más de 20 involucrados hasta ahora: Los avances de la causa contra los ""Piratas de Aragua"" tras nueva detención en Colombia","Según detalló la Fiscalía hay cuatro sujetos formalizados en ausencia, quienes se encuentran en el extranjero.","Importantes avances logró este jueves el Ministerio Público en la indagatoria relacionada con el secuestro y posterior homicidio del ex teniente venezolano Ronald Ojeda, hecho ocurrido en febrero del 2024.En principio, se informó de la captura de un ciudadano chileno vinculado al crimen, quien quedó en prisión preventiva tras ser formalizado por la Fiscalía. Y luego se sumó la aprehensión en Colombia de un ciudadano venezolano de 21 años, quien tendría participación directa en el asesinato de Ojeda.Se trata de Luis Carrillo Ortiz, alias el ""Gocho"", quien fue detenido en la localidad colombiana de Chiscas en un operativo conjunto entre la policía de ese país y detectives de la PDI de Chile.El sujeto estaría vinculado en Chile a la orgánica denominada ""Piratas de Aragua"", agrupación que formaría parte del grupo criminal transnacional Tren de Aragua, el que según la Fiscalía estaría detrás del crimen de Ojeda en colaboración con el régimen venezolano.Al respecto, el Ministerio Público detalló que la formalización contra el grupo sigue en curso, donde ya hay tres sujetos en prisión preventiva.""Además hay cuatro formalizados en ausencia con proceso de detención previa y extradición (tres en Colombia y uno en EE.UU.) y 14 presos en diversas cárceles chilenas"", sostuvo el ente persecutor.Asimismo, acotó que los involucrados ""están siendo formalizados por asociación criminal y diversos delitos -incluido secuestro con homicidio de Ronald Ojeda-  en audiencia"" que continuará la próxima semana.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156678/team-patriota-ceremonia-pinera-insultos.html,Manifestantes del Team Patriota irrumpen en ceremonia por conmemoración de muerte de Piñera e insultan a asistentes,"En el marco de la actividad realizada en Providencia, un grupo de sujetos expresó su repudio en contra de los asistentes al acto.","Momentos de tensión se vivieron este jueves en Providencia, en el marco de la ceremonia celebrada en dicha comuna para conmemorar el primer año tras la muerte del expresidente Sebastián Piñera, fallecido en un accidente de helicóptero en el Lago Ranco.Lo anterior, luego de que un grupo de miembros del denominado ""Team Patriota"" llegara hasta las afueras de la Parroquia de los Santos Ángeles Custodios, con el propósito de ""funar"" la misa organizada en memoria del exmandatario.Los manifestantes incluso insultaron a algunos de los políticos presentes en el lugar, lo que provocó enfrentamientos verbales entre ambas partes previo al inicio de la ceremonia.Al respecto, el alcalde de Providencia, Jaime Bellolio (UDI), destacó que ""ha quedado muy claramente demostrado el cariño que hoy día muestran las personas, salvo sectores radicales miserables. El resto son personas que saben valorar lo que significa la patria, la democracia, y el que haya habido un presidente electo dos veces por la ciudadanía"".En tanto, el senador UDI Iván Moreira resaltó que ""Sebastián Piñera dejó un legado y va a pasar a la historia de Chile por el gran gobierno (que hizo), por su valentía de asumir responsabilidades para defender la vida de las personas, de los 33 mineros, de (los ciudadanos durante) la pandemia, de sacar adelante al país"".""Yo creo que el Presidente Boric ha sido muy claro, ha sostenido públicamente que quizás ellos fueron injustos con el Gobierno del Presidente Piñera, y que el Presidente Piñera es un gran demócrata y un defensor de los derechos humanos, y lo es desde antes (del estallido), desde hace muchos años. ¿Qué mejor prueba que reconocer el Estado Palestino? Ustedes saben lo que (hoy) está pasando allá"", complementó Moreira.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156679/metro-cerrara-acceso-cal-canto.html,"Por ser ""foco de delincuencia"", Metro cerrará un acceso de la estación Puente Cal y Canto","Urbanistas ven la medida como una ""renuncia del Estado"" al combate contra las incivilidades. Entrada norponiente será clausurada a partir de las próximas semanas por constante violencia y presencia de vendedores informales.","Los alrededores de la estación Puente Cal y Canto, de la Línea 2 del Metro, se han transformado en un punto crítico de inseguridad para la comuna, según reclaman vecinos y advierten autoridades. La instalación de cocinerías ilegales, incivilidades y delincuencia han complicado el libre tránsito y la seguridad de los pasajeros, algo que preocupa considerando que la estación del centro de Santiago alcanza una afluencia diaria promedio de casi 66 mil pasajeros. Esto forzó a Metro y a la Municipalidad de Santiago a evaluar el cierre de uno de los accesos de la estación insigne de la línea amarilla. Lea la nota completa en la nueva edición de El Mercurio.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156680/informalidad-turismo-impacta-reactivacion-rubro.html,Creciente informalidad en el sector turismo impacta la reactivación del rubro y alertan por problemas de seguridad,"En las ciudades de Coquimbo y La Serena, por cada alojamiento regulado se contabilizan 19,4 informales.","La actual temporada de verano ha contado en el sector turismo con balances favorables que confirman la recuperación de uno de los rubros más golpeados tras el estallido y la pandemia. Sin embargo, la creciente oferta de alojamientos informales persiste como un continuo perjuicio que impacta en la recuperación del rubro. Según datos elaborados por Fedetur, sobre destinos con alta demanda turística, la proporción en propiedades de alojamientos informales de corta estadía, activos en plataformas digitales hasta enero pasado, superan en abundancia a los alojamientos formales registrados en el Servicio Nacional de Turismo (Sernatur). Las mayores diferencias entre las localidades analizadas se registran en los destinos Coquimbo y La Serena, en donde por cada alojamiento formal se contabilizan 19,4 informales, si se consideran 4.376 alojamientos informales de corta estadía en plataformas, comparado con los 225 alojamientos formales registrados en Sernatur.Lea la nota completa en la nueva edición de El Mercurio.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156681/pdg-jiles-senatorial-valparaiso-competencia.html,PDG sondea a Jiles para senatorial de Valparaíso y abre aún más la competencia en esa circunscripción,"Franco Parisi ha sostenido reuniones con ella y busca completar la lista con dos exoficiales de la Armada, el exfutbolista Reinaldo ""Choro"" Navia y un abogado.","Que Valparaíso será la región más competitiva en las senatoriales de noviembre es algo que en los partidos políticos ya dan por hecho, pese a que aún faltan varios meses para la inscripción de los candidatos. En ese marco, el Partido de la Gente (PDG) fundado por Franco Parisi también busca sumarse a la disputa, y entre los nombres que baraja para competir se encuentra el de la diputada (ind.) Pamela Jiles. De acuerdo a lo que cuentan en el partido, Parisi sostuvo una reunión con la congresista y pretenden darle un cupo, aunque en el PS también sostienen que ella se acercó a ese conglomerado para sondear una posible postulación con el oficialismo, algo que habría sido descartado.Lea la nota completa en la nueva edición de El Mercurio.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156682/postulaciones-gendarmeria-bajan-32-violencia.html,"Postulaciones a Gendarmería bajan hasta un 32%, en medio de aumento de violencia en las cárceles","La proliferación del crimen organizado sería una de las razones. Según expertos, los funcionarios están ""expuestos a mayores riesgos y a una población penal cada vez más compleja"".","Una fuerte baja registraron en 2024 las postulaciones a Gendarmería, en medio de la crisis que afecta a los recintos penitenciarios derivada por el aumento del crimen organizado y los hechos de violencia. Así lo revelan datos otorgados por dicha institución a El Mercurio, los que muestran una baja en las postulaciones en 2024, comparado con el año anterior. Mientras que en 2023 los aspirantes a oficiales penitenciarios fueron 2.675, durante el año recién pasado llegaron a 1.799, lo que representa un 32% menos. Por su parte, los ""gendarmes alumnos"" cayeron de 4.854 a 4.628, un 4,6% menos.Lea la nota completa en la nueva edición de El Mercurio.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156683/vacaciones-candidatos-presidenciables.html,Regiones de Chile como destino: Los lugares que eligieron los presidenciables para tomarse vacaciones en febrero,"Desde el norte al sur del país, los candidatos aprovechan unos días de descanso antes de retomar la carrera por llegar a La Moneda.","Haciendo una pausa en la incipiente contienda, varios candidatos presidenciales se encuentran por estos días de vacaciones, recargando energías para marzo, mes en que la competencia entrará en tierra derecha. Y es precisamente Chile, país que esperan representar cuando lleguen a La Moneda, el destino escogido para su descanso en el mes de febrero. En el norte del país se encuentra el diputado y candidato del Partido Liberal, Vlado Mirosevic, quien optó por quedarse en Arica, comuna que es parte del distrito 1 al que representa en la Cámara. Según cuentan en su entorno, al diputado le gusta la playa, donde aprovecha no sólo para trotar, sino que también para nadar durante las mañanas. Dedica  además sus días a leer, visitar el altiplano y recorrer la región con su señora y sus hijos. Asimismo, disfrutará del próximo Carnaval con la Fuerza del Sol que se desarrollará en la ciudad.En el litoral central, en tanto, se encuentra la abanderada de la UDI y RN, Evelyn Matthei, específicamente en Santo Domingo, hasta donde llegó, luego de participar en un foro internacional en Panamá. Estará tres semanas de vacaciones y retomará su agenda el lunes 24 de febrero. Esos días los dedicará a estar con su familia y leer. Según consignó La Segunda, estudiará en profundidad algunos temas sobre seguridad y economía. Aún así siempre está pendiente de la contingencia. Activo todavía en medios se ha visto al diputado y presidente del Partido Nacional Libertario, Johannes Kaiser, aunque se apresta a iniciar un descanso de dos semanas en el sur del país. El diputado viajará a Villarrica, junto a su familia, donde tratará de descansar y desconectarse unos días. Al regresar deberá seguir con la formalización de su partido ante el Servicio Electoral (Servel) y para lo cual ya reunieron las firmas requeridas. El postulante del Partido Republicano, José Antonio Kast, también se encuentra de visita en el sur del país, y ayer se trasladó hasta Melinka, en la comuna de las Guaitecas, en la Región de Aysén. De acuerdo a su entorno, se trata de uno de los pocos lugares que le restan al ex diputado por visitar, desde que hace 4 años comenzó a recorrer Chile. De este modo, seguirá recorriendo algunas de las pocas -cerca de diez- comunas que le faltan para completar las 345 a nivel nacional. Junto con tener entrevistas en medios regionales, Kast hace deporte todos los días y va al gimnasio en el sur.Y aunque aún no está claro si dejará La Moneda para postular a la Presidencia, la ministra del Interior, Carolina Tohá, sigue entre las opciones del oficialismo para emprender una candidatura. Por estos días, la secretaria de Estado se encuentra trabajando en sus funciones, pues ya se tomó vacaciones durante la última semana de diciembre del 2024 y la primera de enero de este año.También saldrá de vacaciones el próximo 10 de febrero la titular del Trabajo, Jeannette Jara, quien tras la aprobación de la reforma de pensiones asoma entre las opciones presidenciales.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156684/homicidio-en-lampa.html,"Brutal homicidio en Lampa: Sujetos interceptan, disparan y acuchillan a joven","Se trata de un hombre de 26 años, quien fue atacado por cuatro sujetos en el sector de Batuco.","La Fiscalía de Equipo Contra el Crimen Organizado y Homicidios (ECOH) junto a la Policía de Investigaciones (PDI) realizan diligencias en la comuna de Lampa tras el homicidio de un joven chileno de 26 años, quien fue atacado con armas de fuego y armas cortopunzantes en la vía pública.El hecho ocurrió alrededor de las 20.00 horas en la toma Alto Isla, en el sector de Batuco. La fiscal de ECOH, Lucía Valdivia, detalló quelas diligencias buscan esclarecer la identidad de los autores y las razones del crimen. ""Prácticamente estamos desarrollando una serie de diligencias para llegar a determinar los autores de este hecho y las razones por las cuales esto habría ocurrido. La causa de muerte está en estudio. Tiene impactos políticos, pero también habría participación de otro tipo de elementos que podrían haberle causado la muerte"", agregó la fiscal.Además, se confirmó que la víctima no residía en el lugar: ""No, no es su domicilio este lugar"". Consultada sobre si la persona estaba en situación de calle, la fiscal respondió que ""es algo que está en estudio. Está en investigaciones. No se descarta"".Uno de los aspectos clave de la investigación es la revisión de registros audiovisuales. ""Sí, efectivamente, es parte de las diligencias investigativas que está realizando la brigada de homicidios recabando este tipo de registros audiovisuales"", confirmó la fiscal.Por su parte, el inspector Matías Caro de la BH Centro Norte explicó que ""en virtud del trabajo realizado en el sitio del suceso, se ha logrado levantar evidencia biológica con la finalidad de establecer la identidad de las personas involucradas"".Sobre la cantidad de atacantes y su movilidad en el sector, Caro detalló que ""en virtud de la investigación, de la toma de declaración y levantamiento de cámara de seguridad del sector, se logra observar la dinámica de que cuatro sujetos descienden desde dos vehículos en el cual interceptan a la víctima en la vía pública y lo comienzan a golpear"".Consultado sobre el sitio exacto de la agresión, el inspector confirmó que ""el hecho ocurre en la vía pública y lo demás en materia de investigación"".Finalmente, en cuanto a la existencia de pruebas balísticas en el sitio del suceso, Caro indicó que ""no, en el sector, en el reconocimiento del sitio de suceso no se logró establecer evidencia balística por lo cual se está investigando el mismo hecho"".Las investigaciones continúan para determinar la identidad de los responsables y el móvil del crimen.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156685/secuestro-en-limache.html,Secuestro en Limache: Víctima logró pedir ayuda con un papel en sucursal bancaria,"El operativo culminó con la detención de tres sujetos, de los cuales dos, mantenían órdenes de detención vigentes.","Carabineros concurrió hasta la sucursal de BancoEstado ubicada en Avenida Urmeneta, en la comuna de Limache, Región de Valparaíso, tras un llamado de emergencia realizado por el vigilante de la entidad. Según el relato del funcionario, un cliente le entregó a una de las cajeras un boucher con la palabra ""ayuda"", lo que encendió las alertas del personal.Al llegar al lugar, los efectivos policiales se entrevistaron con la víctima, quien manifestó que se encontraba secuestrado desde hace varias horas por un grupo de individuos. A raíz de esta denuncia, se desplegó un operativo que culminó con la detención de tres sujetos, de los cuales dos mantenían órdenes de detención vigentes por los delitos de robo en lugar no habitado y tráfico en pequeñas cantidades.Tras la aprehensión de los involucrados, Carabineros efectuó la entrada y registro del inmueble donde habría permanecido la víctima en cautiverio. En el procedimiento, se incautó un arma de fuego y municiones. Se trató de una escopeta y cartuchos balísticos de calibre 12.Según confirmaron las autoridades, la escopeta mantenía encargo vigente por el delito de robo en la misma comuna de Limache.Los detenidos fueron trasladados hasta una unidad policial y serán puestos a disposición del tribunal para su respectivo control de detención.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156689/detienen-falso-medico-la-calera.html,Detienen a falso médico extranjero en Quilpué: Atendió en la red pública y privada,El fraudulento profesional tenía una supuesta especialidad en traumatología.,"La Policía de Investigaciones (PDI) informó ayer sobre la detención de un hombre, de nacionalidad cubana, quien ejercía una profesión ilegal: era un falso médico general con una supuesta especialidad en traumatología que atendía en distintos centros asistenciales de la red pública y privada.La aprehensión se produjo en un centro clínico en Quilpué, Región de Valparaíso.El subprefecto Octavio Estay, jefe de la Brigada de Investigación Criminal La Calera, dijo que ""esta investigación se lleva a cabo desde octubre del año pasado, a través de una orden de investigar de la Fiscalía Local de La Calera"". ""A través de distintas diligencias, logramos establecer la efectividad de la denuncia, a lo cual pudimos lograr y posicionar a este falso médico en distintos centros asistenciales, tanto de la red pública como privada"", agregó. El falso profesional fue detenido ayer en un centro clínico de Quilpué. El sujeto pasará hoy a su control de detención en el Juzgado de Garantía de Calera.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156690/carabinero-apuntado-arma-fuego-valparaiso.html,Carabinero es apuntado con arma de fuego en Valparaíso: Otro funcionario policial repelió la amenaza,"La policía desconoce si el individuo fue herido con impactos de bala, ya que se fugó del lugar.","Un funcionario de Carabineros fue apuntado con un arma de fuego en Valparaíso. Producto de esto, otro efectivo policial debió desenfundar su arma de servicio y repeler el eventual ataque. De acuerdo con información policial, el hecho ocurrió cerca de las 20.00 horas de este jueves en la Avenida Rodelillo. En ese punto, los uniformados realizaban controles vehiculares. Por lo mismo, fiscalizaron un auto en el que se trasladaban cinco personas. El vehículo se detuvo y, de forma repentina, los ocupantes se fugaron de lugar en dirección a unos edificios tipo block. Ante las sospechas de un delito flagrante, los efectivos policiales revisaron el interior del móvil, momento en el que regresó al sitio uno de sujetos que había escapado. Así, el individuo le apuntó con un arma de fuego a uno de los funcionarios de Carabineros, por lo que otro uniformado desenfundó su arma de servicio y disparó contra el delincuente. Tras eso, el antisocial escapó del lugar y se desconoce si este fue herido de bala. Por instrucción de la Fiscalía, personal especializado quedó a cargo de las diligencias del caso.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156693/accidente-transito-vina-del-mar.html,Accidente entre dos autos y una moto deja un fallecido en Viña: Funcionario de la Armada perdió la vida,"La víctima falleció en el lugar en el que ocurrió la colisión, pese los esfuerzos de reanimación de los equipos de emergencia.","Esta madrugada se registró un accidente de tránsito que involucró a tres vehículos en Viña del Mar: dos autos y una moto. Producto de lo anterior, el motociclista falleció.De acuerdo con información de Carabineros, la emergencia ocurrió cerca de las 3.10 horas en la intersección de Agua Santa con Álvarez. A ese lugar llegó personal de Carabineros producto de la colisión de los tres vehículos particulares. En el sitio del suceso, el conductor de la motocicleta se encontraba inconsciente. Personal de Bomberos realizaron maniobras de reanimación cardiopulmonar (RCP) y se aplicó un desfibrilador externo automático (DEA) al lesionado. Pese a los esfuerzos, el conductor de la motocicleta murió en el lugar producto de la gravedad de sus heridas. Transporte Informa señaló a través de su cuenta de X que a las 8.19 horas ""se mantiene el tránsito suspendido por accidente en Agua Santa, altura Álvarez"". La Armada La Armada detalló a través de un comunicado que la víctima fatal era un funcionario de la institución. ""Un servidor naval de nuestra institución perdió la vida en un accidente de tránsito en la intersección de calles Álvarez con Agua Santa"", indicaron. En ese sentido, desde el organismo agregaron que ""las circunstancias de este lamentable suceso están siendo investigadas por las autoridades correspondientes"". ""La Armada de Chile lamenta profundamente esta triste situación y extiende sus más sentidas condolencias a su familia, camaradas y seres queridos. Asimismo, reafirma su compromiso de brindar todo el apoyo y colaboración necesarios en este difícil momento"", completaron.",
http://www.emol.com/noticias/Nacional/2025/02/07/1156696/desbordes-por-metro-calycanto.html,Impacto por cierre de acceso a estación Cal y Canto del Metro: Desbordes espera que sea provisorio,El alcalde Santiago señaló que están trabajando en enfrentar las situaciones de seguridad en el entorno y espera tener resultados concretos en seis meses en el sector del Mercado Central.,"El alcalde de Santiago, Mario Desbordes, expresó este viernes que espera que el cierre del acceso al Metro Cal y Canto por Avenida La Paz sea ""provisorio"". En entrevista con Tele13 Radio, explicó que ""la estación que estamos hablando no está en Meiggs está al otro lado del sector Mapocho, es la que está frente al Mercado Central"", reconociendo que ante este tipo de situaciones el Estado se ve derrotado. Respecto al acceso mencionado, indicó que ""el tráfico de personas disminuyó muchísimo, nunca ha tenido tanto, pero tiene mucho menos que las demás entradas de Cal y Canto, pero bajó porque la gente no se atreve a ir, porque a las 7 de la tarde empieza el mall de la cocinería ilegal absolutamente"". ""El dueño del carro que hace la fritanga no es el que está operando el carro, no es un señor que no tiene pega"", acotó, agregando que ""yo espero que en esa zona de aquí a 6 meses haya resultados importantes"".  Con ello, precisó que ""con el gobernador regional, el alcalde Recoleta, el alcalde de Independencia y el delegado presidencial establecimos mesas de trabajo con proyectos concretos, con plazos, con objetivos, estamos trabajando contra reloj todos nosotros. Es un trabajo técnico donde se han reunido nuestros equipos en el Gore y en la delegación presidencial. Vamos a recuperar la seguridad del sector"".De este modo, indicó que ""yo espero que Metro si cierra ese acceso lo haga solo provisoriamente, porque hoy ellos tienen un problema grave donde se producen delitos afuera, ingresan al interior o dentro del Metro se produce el delito y la gente escapa hacia a fuera"".""Estamos trabajando con seguridad del Metro, me reuní con el presiente del Metro este lunes, y estamos trabajando con sus equipos para poder recuperar entre ambos la seguridad del Metro Franklin, del Metro Cal y Canto, Bellas Artes que son realidades distintas. ¿Cuento de nunca acabar?, no, tiene que acabar, va a ir mejorando paulatinamente"", sostuvo. De este modo, manifestó que ""no nos vamos a transformar en Zúrich mañana eso es evidente, pero transformémonos en Lima, en la Ciudad Autónoma de Buenos Aires, en la Ciudad de México, el casco histórico"". Consultado por plazos para resolver los distintos temas de seguridad, Desbordes detalló que ""Meiggs, año y medio, yo espero que en el tema del entorno del Mercado Central, en 6 meses ya tengamos resultados concretos. Estamos pidiendo al Gobierno regional que nos ayude con un equipo de personal de seguridad especial como es el eje Alameda. El Gobernador está a la espera que le manden los proyectos de Independencia y Recoleta para hacer lo propio, vamos a hacer una vestida de pintura, de limpieza de orden ahora ya, con apoyo también del Gobierno regional, de Claudio Orrego"".Más tarde, Desbordes dijo que ""vamos a trabajar de cabeza para que, si esta entrada llega a cerrar por algunos meses, se reabra, porque va a tener mucha gente transitando acá cuando este lugar esté limpio, ordenado, con seguridad. Hemos logrado ampliar los horarios de apertura aquí en el sector, pero falta mucho todavía y vamos a trabajar en eso"".",
